dprt_grid,arrvl_grid,dprt_time_60min,median_tt,n
191,258,2017-03-02T07:00:00Z,7,5
191,260,2017-03-02T07:00:00Z,8.275,4
191,268,2017-03-02T07:00:00Z,9.68333333333333,31
191,318,2017-03-02T07:00:00Z,14.475,2
191,320,2017-03-02T07:00:00Z,4.76666666666667,4
191,375,2017-03-02T07:00:00Z,4.36666666666667,7
191,391,2017-03-02T07:00:00Z,6.39166666666667,8
191,395,2017-03-02T07:00:00Z,5.00833333333333,4
191,400,2017-03-02T07:00:00Z,14.85,3
191,424,2017-03-02T07:00:00Z,7.23333333333333,8
191,442,2017-03-02T07:00:00Z,8.13333333333333,19
191,459,2017-03-02T07:00:00Z,6.46666666666667,4
191,464,2017-03-02T07:00:00Z,9.58333333333333,5
191,465,2017-03-02T07:00:00Z,8.51666666666667,15
191,468,2017-03-02T07:00:00Z,7.7,2
194,61,2017-03-02T07:00:00Z,9.08333333333333,33
194,136,2017-03-02T07:00:00Z,14.3833333333333,3
194,146,2017-03-02T07:00:00Z,6.9,4
194,168,2017-03-02T07:00:00Z,14.1666666666667,1
194,190,2017-03-02T07:00:00Z,4.65,9
194,191,2017-03-02T07:00:00Z,12.8333333333333,5
194,196,2017-03-02T07:00:00Z,4.65,16
194,199,2017-03-02T07:00:00Z,12.5083333333333,6
194,206,2017-03-02T07:00:00Z,8.18333333333333,1
194,225,2017-03-02T07:00:00Z,14.0833333333333,2
194,229,2017-03-02T07:00:00Z,12.5833333333333,3
194,230,2017-03-02T07:00:00Z,5.68333333333333,6
194,231,2017-03-02T07:00:00Z,9.98333333333333,13
194,233,2017-03-02T07:00:00Z,4.44166666666667,20
194,240,2017-03-02T07:00:00Z,13.8666666666667,1
194,241,2017-03-02T07:00:00Z,13.825,2
194,245,2017-03-02T07:00:00Z,13.0333333333333,5
194,246,2017-03-02T07:00:00Z,8.85,1
194,251,2017-03-02T07:00:00Z,7.03333333333333,25
194,253,2017-03-02T07:00:00Z,3.75,6
194,257,2017-03-02T07:00:00Z,6.78333333333333,15
194,258,2017-03-02T07:00:00Z,16.2833333333333,4
194,260,2017-03-02T07:00:00Z,9.63333333333333,9
194,266,2017-03-02T07:00:00Z,4.73333333333333,12
194,268,2017-03-02T07:00:00Z,8.43333333333333,8
194,318,2017-03-02T07:00:00Z,6.48333333333333,1
194,320,2017-03-02T07:00:00Z,16.55,8
194,375,2017-03-02T07:00:00Z,10.4166666666667,7
194,391,2017-03-02T07:00:00Z,9.25,7
194,395,2017-03-02T07:00:00Z,12.2166666666667,3
194,400,2017-03-02T07:00:00Z,9.06666666666667,9
194,442,2017-03-02T07:00:00Z,13.0666666666667,9
194,464,2017-03-02T07:00:00Z,12.15,3
196,61,2017-03-02T07:00:00Z,12.15,49
196,105,2017-03-02T07:00:00Z,18.0833333333333,1
196,136,2017-03-02T07:00:00Z,13.525,2
196,146,2017-03-02T07:00:00Z,12.8666666666667,10
196,154,2017-03-02T07:00:00Z,14.1666666666667,5
196,168,2017-03-02T07:00:00Z,16.7333333333333,1
196,184,2017-03-02T07:00:00Z,7.275,8
196,189,2017-03-02T07:00:00Z,9.35833333333333,4
196,190,2017-03-02T07:00:00Z,4.46666666666667,18
196,191,2017-03-02T07:00:00Z,8.55,31
196,194,2017-03-02T07:00:00Z,10.3,80
196,199,2017-03-02T07:00:00Z,11.5666666666667,9
196,206,2017-03-02T07:00:00Z,6.9,78
196,225,2017-03-02T07:00:00Z,6.56666666666667,13
196,229,2017-03-02T07:00:00Z,6.33333333333333,29
196,230,2017-03-02T07:00:00Z,3.76666666666667,48
196,231,2017-03-02T07:00:00Z,9.09166666666667,32
196,233,2017-03-02T07:00:00Z,6.70833333333333,30
196,240,2017-03-02T07:00:00Z,3.28333333333333,28
196,241,2017-03-02T07:00:00Z,14.2666666666667,7
196,245,2017-03-02T07:00:00Z,10.5583333333333,20
196,246,2017-03-02T07:00:00Z,6.15,26
196,251,2017-03-02T07:00:00Z,4.6,53
196,253,2017-03-02T07:00:00Z,5.075,34
196,257,2017-03-02T07:00:00Z,6.83333333333333,25
196,258,2017-03-02T07:00:00Z,16.8,1
196,260,2017-03-02T07:00:00Z,6.775,26
196,266,2017-03-02T07:00:00Z,9.33333333333333,27
196,268,2017-03-02T07:00:00Z,4.45,77
196,318,2017-03-02T07:00:00Z,13.75,1
196,320,2017-03-02T07:00:00Z,9.71666666666667,2
196,375,2017-03-02T07:00:00Z,11.8833333333333,11
196,391,2017-03-02T07:00:00Z,15.975,10
196,395,2017-03-02T07:00:00Z,12.5666666666667,4
196,400,2017-03-02T07:00:00Z,10.7666666666667,3
196,424,2017-03-02T07:00:00Z,11.8,3
196,442,2017-03-02T07:00:00Z,16.2833333333333,29
196,459,2017-03-02T07:00:00Z,14,4
196,464,2017-03-02T07:00:00Z,14.6083333333333,4
196,465,2017-03-02T07:00:00Z,16.95,7
196,468,2017-03-02T07:00:00Z,17.2333333333333,2
199,61,2017-03-02T07:00:00Z,11.025,24
199,105,2017-03-02T07:00:00Z,10.825,4
199,136,2017-03-02T07:00:00Z,7.28333333333333,5
199,146,2017-03-02T07:00:00Z,13.0666666666667,4
199,154,2017-03-02T07:00:00Z,26.0833333333333,1
199,168,2017-03-02T07:00:00Z,447.283333333333,2
199,184,2017-03-02T07:00:00Z,5.11666666666667,5
199,189,2017-03-02T07:00:00Z,7.18333333333333,10
199,190,2017-03-02T07:00:00Z,6.35,7
199,191,2017-03-02T07:00:00Z,3.96666666666667,25
199,194,2017-03-02T07:00:00Z,11.2583333333333,2
199,196,2017-03-02T07:00:00Z,11.2,7
199,206,2017-03-02T07:00:00Z,7.51666666666667,21
199,225,2017-03-02T07:00:00Z,8.11666666666667,3
199,229,2017-03-02T07:00:00Z,5.08333333333333,12
199,230,2017-03-02T07:00:00Z,11.775,4
199,231,2017-03-02T07:00:00Z,5.85833333333333,74
199,233,2017-03-02T07:00:00Z,13.5833333333333,6
199,240,2017-03-02T07:00:00Z,9.225,14
199,241,2017-03-02T07:00:00Z,4.58333333333333,36
199,245,2017-03-02T07:00:00Z,3.11666666666667,15
199,246,2017-03-02T07:00:00Z,6.28333333333333,22
199,251,2017-03-02T07:00:00Z,11.5666666666667,15
199,253,2017-03-02T07:00:00Z,12.1,1
199,258,2017-03-02T07:00:00Z,5.46666666666667,8
199,260,2017-03-02T07:00:00Z,5.06666666666667,17
199,268,2017-03-02T07:00:00Z,9.78333333333333,30
199,318,2017-03-02T07:00:00Z,9.95,1
199,320,2017-03-02T07:00:00Z,5.3,15
199,375,2017-03-02T07:00:00Z,8.14166666666667,12
199,391,2017-03-02T07:00:00Z,7.10833333333333,4
199,395,2017-03-02T07:00:00Z,7.86666666666667,18
199,400,2017-03-02T07:00:00Z,12.85,2
199,424,2017-03-02T07:00:00Z,12.1166666666667,3
199,442,2017-03-02T07:00:00Z,11.2083333333333,18
199,459,2017-03-02T07:00:00Z,11.6833333333333,1
199,464,2017-03-02T07:00:00Z,11.4166666666667,9
199,465,2017-03-02T07:00:00Z,13.6333333333333,7
206,61,2017-03-02T07:00:00Z,17.8166666666667,11
206,105,2017-03-02T07:00:00Z,13.7,1
206,146,2017-03-02T07:00:00Z,16.8,5
206,168,2017-03-02T07:00:00Z,14.7333333333333,6
206,184,2017-03-02T07:00:00Z,10.6166666666667,5
206,189,2017-03-02T07:00:00Z,5.71666666666667,7
206,190,2017-03-02T07:00:00Z,7.55,4
206,191,2017-03-02T07:00:00Z,6.95,3
206,194,2017-03-02T07:00:00Z,14.2666666666667,3
206,196,2017-03-02T07:00:00Z,7.775,14
206,199,2017-03-02T07:00:00Z,8.61666666666667,9
206,225,2017-03-02T07:00:00Z,12.0166666666667,3
206,229,2017-03-02T07:00:00Z,7.38333333333333,10
206,230,2017-03-02T07:00:00Z,8.86666666666667,11
206,231,2017-03-02T07:00:00Z,6.48333333333333,21
206,233,2017-03-02T07:00:00Z,25.8666666666667,1
206,240,2017-03-02T07:00:00Z,4.8,9
206,241,2017-03-02T07:00:00Z,11.5166666666667,8
206,245,2017-03-02T07:00:00Z,13.6833333333333,9
206,246,2017-03-02T07:00:00Z,3.86666666666667,19
206,251,2017-03-02T07:00:00Z,7.11666666666667,13
206,257,2017-03-02T07:00:00Z,10.875,6
206,258,2017-03-02T07:00:00Z,6.73333333333333,1
206,260,2017-03-02T07:00:00Z,4.83333333333333,8
206,266,2017-03-02T07:00:00Z,14.675,2
206,268,2017-03-02T07:00:00Z,4.6,33
206,320,2017-03-02T07:00:00Z,11.1166666666667,7
206,375,2017-03-02T07:00:00Z,14.8833333333333,2
206,391,2017-03-02T07:00:00Z,12.3666666666667,1
206,442,2017-03-02T07:00:00Z,15.9416666666667,4
206,464,2017-03-02T07:00:00Z,19.75,1
206,468,2017-03-02T07:00:00Z,18.15,3
225,61,2017-03-02T07:00:00Z,8.50833333333333,8
225,105,2017-03-02T07:00:00Z,9.6,1
225,146,2017-03-02T07:00:00Z,9.61666666666667,9
225,168,2017-03-02T07:00:00Z,8.95833333333333,2
225,184,2017-03-02T07:00:00Z,4.33333333333333,7
225,189,2017-03-02T07:00:00Z,10.7166666666667,2
225,191,2017-03-02T07:00:00Z,5.55833333333333,6
225,194,2017-03-02T07:00:00Z,10.05,6
225,196,2017-03-02T07:00:00Z,6.78333333333333,1
225,199,2017-03-02T07:00:00Z,8.26666666666667,9
225,206,2017-03-02T07:00:00Z,8.88333333333333,1
225,229,2017-03-02T07:00:00Z,5.23333333333333,5
225,230,2017-03-02T07:00:00Z,11.3333333333333,1
225,231,2017-03-02T07:00:00Z,7.31666666666667,21
225,233,2017-03-02T07:00:00Z,4.93333333333333,5
225,240,2017-03-02T07:00:00Z,7.61666666666667,3
225,241,2017-03-02T07:00:00Z,9.03333333333333,5
225,245,2017-03-02T07:00:00Z,7.45833333333333,4
225,246,2017-03-02T07:00:00Z,9.51666666666667,3
225,251,2017-03-02T07:00:00Z,8.56666666666667,3
225,253,2017-03-02T07:00:00Z,5.98333333333333,3
225,258,2017-03-02T07:00:00Z,9.6,1
225,260,2017-03-02T07:00:00Z,7.2,14
225,266,2017-03-02T07:00:00Z,11.8,3
225,268,2017-03-02T07:00:00Z,8.75,5
225,318,2017-03-02T07:00:00Z,8.45,1
225,320,2017-03-02T07:00:00Z,11.1916666666667,2
225,375,2017-03-02T07:00:00Z,3.25833333333333,4
225,391,2017-03-02T07:00:00Z,3.2,20
225,395,2017-03-02T07:00:00Z,5.09166666666667,14
225,400,2017-03-02T07:00:00Z,7.6,4
225,424,2017-03-02T07:00:00Z,7.21666666666667,6
225,442,2017-03-02T07:00:00Z,6.96666666666667,28
225,464,2017-03-02T07:00:00Z,8.14166666666667,2
225,465,2017-03-02T07:00:00Z,13.2166666666667,1
225,468,2017-03-02T07:00:00Z,11.075,2
229,61,2017-03-02T07:00:00Z,10.9666666666667,78
229,105,2017-03-02T07:00:00Z,16.1,1
229,136,2017-03-02T07:00:00Z,8.6,3
229,146,2017-03-02T07:00:00Z,8.26666666666667,2
229,154,2017-03-02T07:00:00Z,11.3416666666667,4
229,168,2017-03-02T07:00:00Z,11.475,6
229,184,2017-03-02T07:00:00Z,3.56666666666667,26
229,189,2017-03-02T07:00:00Z,8.23333333333333,13
229,190,2017-03-02T07:00:00Z,4.25,8
229,191,2017-03-02T07:00:00Z,3.79166666666667,48
229,194,2017-03-02T07:00:00Z,12.65,7
229,196,2017-03-02T07:00:00Z,6.65,12
229,199,2017-03-02T07:00:00Z,4.21666666666667,37
229,206,2017-03-02T07:00:00Z,6.70833333333333,16
229,225,2017-03-02T07:00:00Z,5.31666666666667,16
229,230,2017-03-02T07:00:00Z,9.7,6
229,231,2017-03-02T07:00:00Z,5.13333333333333,74
229,233,2017-03-02T07:00:00Z,8.11666666666667,17
229,240,2017-03-02T07:00:00Z,6.5,15
229,241,2017-03-02T07:00:00Z,6.15,20
229,245,2017-03-02T07:00:00Z,7.63333333333333,20
229,246,2017-03-02T07:00:00Z,6.21666666666667,33
229,251,2017-03-02T07:00:00Z,7.64166666666667,14
229,253,2017-03-02T07:00:00Z,11.2166666666667,3
229,257,2017-03-02T07:00:00Z,11.9583333333333,4
229,258,2017-03-02T07:00:00Z,6.33333333333333,12
229,260,2017-03-02T07:00:00Z,3.95833333333333,46
229,266,2017-03-02T07:00:00Z,10.925,4
229,268,2017-03-02T07:00:00Z,6.54166666666667,82
229,318,2017-03-02T07:00:00Z,4.61666666666667,1
229,320,2017-03-02T07:00:00Z,8.83333333333333,9
229,375,2017-03-02T07:00:00Z,6.45833333333333,20
229,391,2017-03-02T07:00:00Z,7.75,22
229,395,2017-03-02T07:00:00Z,6.99166666666667,8
229,400,2017-03-02T07:00:00Z,9.175,4
229,424,2017-03-02T07:00:00Z,11.45,10
229,442,2017-03-02T07:00:00Z,8.81666666666667,23
229,459,2017-03-02T07:00:00Z,6.36666666666667,5
229,464,2017-03-02T07:00:00Z,14.275,6
229,465,2017-03-02T07:00:00Z,11.075,10
229,468,2017-03-02T07:00:00Z,11.4416666666667,6
230,61,2017-03-02T07:00:00Z,12.8,28
230,105,2017-03-02T07:00:00Z,16.7333333333333,1
230,136,2017-03-02T07:00:00Z,15.9666666666667,1
230,146,2017-03-02T07:00:00Z,11,3
230,154,2017-03-02T07:00:00Z,14.9916666666667,2
230,168,2017-03-02T07:00:00Z,19.0666666666667,3
230,184,2017-03-02T07:00:00Z,11.425,4
230,189,2017-03-02T07:00:00Z,12.4833333333333,5
230,190,2017-03-02T07:00:00Z,8.33333333333333,4
230,191,2017-03-02T07:00:00Z,9.13333333333333,5
230,194,2017-03-02T07:00:00Z,9.36666666666667,39
230,196,2017-03-02T07:00:00Z,4.25833333333333,12
230,199,2017-03-02T07:00:00Z,12.4833333333333,10
230,206,2017-03-02T07:00:00Z,8.81666666666667,25
230,225,2017-03-02T07:00:00Z,7.83333333333333,1
230,229,2017-03-02T07:00:00Z,9.36666666666667,7
230,231,2017-03-02T07:00:00Z,11.3333333333333,16
230,233,2017-03-02T07:00:00Z,5.85,24
230,240,2017-03-02T07:00:00Z,5.25833333333333,18
230,241,2017-03-02T07:00:00Z,18.8166666666667,3
230,245,2017-03-02T07:00:00Z,14.8333333333333,5
230,246,2017-03-02T07:00:00Z,10.7166666666667,3
230,251,2017-03-02T07:00:00Z,5.21666666666667,57
230,253,2017-03-02T07:00:00Z,6.13333333333333,13
230,257,2017-03-02T07:00:00Z,5.15,17
230,258,2017-03-02T07:00:00Z,13.7166666666667,5
230,260,2017-03-02T07:00:00Z,9,4
230,266,2017-03-02T07:00:00Z,9.41666666666667,24
230,268,2017-03-02T07:00:00Z,5.875,24
230,375,2017-03-02T07:00:00Z,15.55,5
230,391,2017-03-02T07:00:00Z,11.6833333333333,10
230,395,2017-03-02T07:00:00Z,11.3833333333333,5
230,400,2017-03-02T07:00:00Z,7.26666666666667,5
230,424,2017-03-02T07:00:00Z,15.1666666666667,3
230,442,2017-03-02T07:00:00Z,15.5833333333333,21
230,464,2017-03-02T07:00:00Z,13.725,4
230,465,2017-03-02T07:00:00Z,17.3583333333333,4
230,468,2017-03-02T07:00:00Z,21.7416666666667,2
231,61,2017-03-02T07:00:00Z,16.4583333333333,64
231,105,2017-03-02T07:00:00Z,17.3416666666667,10
231,136,2017-03-02T07:00:00Z,12.4333333333333,18
231,146,2017-03-02T07:00:00Z,15.175,40
231,154,2017-03-02T07:00:00Z,16.3583333333333,12
231,168,2017-03-02T07:00:00Z,16.4,4
231,184,2017-03-02T07:00:00Z,7.10833333333333,26
231,189,2017-03-02T07:00:00Z,5.05,29
231,190,2017-03-02T07:00:00Z,7.43333333333333,7
231,191,2017-03-02T07:00:00Z,7.53333333333333,41
231,194,2017-03-02T07:00:00Z,14.5666666666667,28
231,196,2017-03-02T07:00:00Z,9.35,20
231,199,2017-03-02T07:00:00Z,5.45,59
231,206,2017-03-02T07:00:00Z,6.21666666666667,21
231,225,2017-03-02T07:00:00Z,5.83333333333333,9
231,229,2017-03-02T07:00:00Z,5.775,78
231,230,2017-03-02T07:00:00Z,13.2666666666667,12
231,233,2017-03-02T07:00:00Z,11.125,18
231,240,2017-03-02T07:00:00Z,6.98333333333333,23
231,241,2017-03-02T07:00:00Z,7.46666666666667,79
231,245,2017-03-02T07:00:00Z,7.86666666666667,36
231,246,2017-03-02T07:00:00Z,4.63333333333333,69
231,251,2017-03-02T07:00:00Z,8.90833333333333,54
231,253,2017-03-02T07:00:00Z,8.05833333333333,8
231,257,2017-03-02T07:00:00Z,11.7,5
231,258,2017-03-02T07:00:00Z,4.26666666666667,29
231,260,2017-03-02T07:00:00Z,3.73333333333333,37
231,266,2017-03-02T07:00:00Z,16.1333333333333,15
231,268,2017-03-02T07:00:00Z,6.51666666666667,147
231,318,2017-03-02T07:00:00Z,15.1,8
231,320,2017-03-02T07:00:00Z,7.23333333333333,35
231,375,2017-03-02T07:00:00Z,10.7833333333333,17
231,391,2017-03-02T07:00:00Z,10.2333333333333,21
231,395,2017-03-02T07:00:00Z,9,10
231,400,2017-03-02T07:00:00Z,12.5583333333333,22
231,424,2017-03-02T07:00:00Z,12.3833333333333,9
231,442,2017-03-02T07:00:00Z,14.15,39
231,459,2017-03-02T07:00:00Z,10.15,9
231,464,2017-03-02T07:00:00Z,16.8666666666667,24
231,465,2017-03-02T07:00:00Z,15.2166666666667,15
231,468,2017-03-02T07:00:00Z,17.0666666666667,22
233,61,2017-03-02T07:00:00Z,6.41666666666667,19
233,136,2017-03-02T07:00:00Z,12.1,4
233,146,2017-03-02T07:00:00Z,5.83333333333333,6
233,184,2017-03-02T07:00:00Z,8.08333333333333,6
233,190,2017-03-02T07:00:00Z,3.51666666666667,4
233,191,2017-03-02T07:00:00Z,8.4,7
233,194,2017-03-02T07:00:00Z,6.24166666666667,14
233,196,2017-03-02T07:00:00Z,4.81666666666667,9
233,199,2017-03-02T07:00:00Z,10.3,4
233,206,2017-03-02T07:00:00Z,9.48333333333333,2
233,229,2017-03-02T07:00:00Z,6.11666666666667,6
233,230,2017-03-02T07:00:00Z,7.23333333333333,5
233,231,2017-03-02T07:00:00Z,9.4,21
233,240,2017-03-02T07:00:00Z,9.4,5
233,241,2017-03-02T07:00:00Z,13.9,1
233,245,2017-03-02T07:00:00Z,10.4,4
233,246,2017-03-02T07:00:00Z,11.025,2
233,251,2017-03-02T07:00:00Z,6.79166666666667,16
233,253,2017-03-02T07:00:00Z,3.51666666666667,3
233,257,2017-03-02T07:00:00Z,11.4333333333333,1
233,258,2017-03-02T07:00:00Z,19.15,1
233,260,2017-03-02T07:00:00Z,9.81666666666667,9
233,266,2017-03-02T07:00:00Z,6.15,4
233,268,2017-03-02T07:00:00Z,9.35,7
233,318,2017-03-02T07:00:00Z,5.45,7
233,375,2017-03-02T07:00:00Z,5.08333333333333,7
233,391,2017-03-02T07:00:00Z,6.13333333333333,8
233,400,2017-03-02T07:00:00Z,3.05,5
233,424,2017-03-02T07:00:00Z,10.2333333333333,2
233,442,2017-03-02T07:00:00Z,6.50833333333333,20
233,464,2017-03-02T07:00:00Z,11.3083333333333,2
233,465,2017-03-02T07:00:00Z,8.725,12
233,468,2017-03-02T07:00:00Z,12.3333333333333,1
240,61,2017-03-02T07:00:00Z,14.7083333333333,26
240,136,2017-03-02T07:00:00Z,12.2,7
240,146,2017-03-02T07:00:00Z,14.725,14
240,154,2017-03-02T07:00:00Z,16.4833333333333,1
240,184,2017-03-02T07:00:00Z,6.46666666666667,6
240,189,2017-03-02T07:00:00Z,11.4166666666667,1
240,190,2017-03-02T07:00:00Z,4.25,23
240,191,2017-03-02T07:00:00Z,6.61666666666667,27
240,194,2017-03-02T07:00:00Z,10.2166666666667,27
240,196,2017-03-02T07:00:00Z,3.91666666666667,15
240,199,2017-03-02T07:00:00Z,8.30833333333333,10
240,206,2017-03-02T07:00:00Z,6.44166666666667,26
240,225,2017-03-02T07:00:00Z,6.16666666666667,1
240,229,2017-03-02T07:00:00Z,3.68333333333333,14
240,230,2017-03-02T07:00:00Z,5.3,22
240,231,2017-03-02T07:00:00Z,7.35833333333333,16
240,233,2017-03-02T07:00:00Z,7.83333333333333,10
240,241,2017-03-02T07:00:00Z,10.35,9
240,245,2017-03-02T07:00:00Z,10.7666666666667,7
240,246,2017-03-02T07:00:00Z,9.15,17
240,251,2017-03-02T07:00:00Z,4.45,29
240,253,2017-03-02T07:00:00Z,4.76666666666667,15
240,257,2017-03-02T07:00:00Z,7.23333333333333,5
240,258,2017-03-02T07:00:00Z,10.2166666666667,4
240,260,2017-03-02T07:00:00Z,5.49166666666667,24
240,266,2017-03-02T07:00:00Z,10.5833333333333,4
240,268,2017-03-02T07:00:00Z,4.4,31
240,318,2017-03-02T07:00:00Z,12.2,1
240,320,2017-03-02T07:00:00Z,9.94166666666667,2
240,375,2017-03-02T07:00:00Z,8.4,7
240,391,2017-03-02T07:00:00Z,9.16666666666667,5
240,395,2017-03-02T07:00:00Z,5.65,9
240,400,2017-03-02T07:00:00Z,13.3083333333333,6
240,424,2017-03-02T07:00:00Z,15.0833333333333,1
240,442,2017-03-02T07:00:00Z,13.2166666666667,17
240,464,2017-03-02T07:00:00Z,13.5333333333333,3
240,465,2017-03-02T07:00:00Z,17.85,1
240,468,2017-03-02T07:00:00Z,17.1166666666667,1
241,61,2017-03-02T07:00:00Z,11.4166666666667,8
241,136,2017-03-02T07:00:00Z,8.9,1
241,146,2017-03-02T07:00:00Z,17.5333333333333,4
241,154,2017-03-02T07:00:00Z,17.4666666666667,3
241,168,2017-03-02T07:00:00Z,12.1166666666667,1
241,184,2017-03-02T07:00:00Z,9.61666666666667,2
241,189,2017-03-02T07:00:00Z,7.06666666666667,11
241,190,2017-03-02T07:00:00Z,13.1416666666667,4
241,191,2017-03-02T07:00:00Z,6,23
241,194,2017-03-02T07:00:00Z,21.0166666666667,1
241,196,2017-03-02T07:00:00Z,14.025,4
241,199,2017-03-02T07:00:00Z,4.33333333333333,12
241,206,2017-03-02T07:00:00Z,11.225,14
241,225,2017-03-02T07:00:00Z,14.7416666666667,2
241,229,2017-03-02T07:00:00Z,8.03333333333333,8
241,230,2017-03-02T07:00:00Z,18.1583333333333,2
241,231,2017-03-02T07:00:00Z,6.61666666666667,77
241,233,2017-03-02T07:00:00Z,13.65,1
241,240,2017-03-02T07:00:00Z,13.35,2
241,245,2017-03-02T07:00:00Z,4.375,24
241,246,2017-03-02T07:00:00Z,7.23333333333333,9
241,251,2017-03-02T07:00:00Z,14.9833333333333,6
241,253,2017-03-02T07:00:00Z,12.2166666666667,1
241,258,2017-03-02T07:00:00Z,5.25,6
241,260,2017-03-02T07:00:00Z,9.56666666666667,11
241,266,2017-03-02T07:00:00Z,16.9,1
241,268,2017-03-02T07:00:00Z,12.05,27
241,318,2017-03-02T07:00:00Z,15.2666666666667,2
241,320,2017-03-02T07:00:00Z,3.1,5
241,375,2017-03-02T07:00:00Z,9.3,29
241,391,2017-03-02T07:00:00Z,19.3166666666667,1
241,395,2017-03-02T07:00:00Z,5.425,4
241,400,2017-03-02T07:00:00Z,16.9,11
241,424,2017-03-02T07:00:00Z,12.3833333333333,6
241,442,2017-03-02T07:00:00Z,11.0083333333333,26
241,459,2017-03-02T07:00:00Z,12.4833333333333,3
241,464,2017-03-02T07:00:00Z,12.8,2
241,465,2017-03-02T07:00:00Z,8.61666666666667,1
241,468,2017-03-02T07:00:00Z,12.025,2
245,61,2017-03-02T07:00:00Z,12.8,44
245,105,2017-03-02T07:00:00Z,12.2166666666667,9
245,136,2017-03-02T07:00:00Z,4.225,6
245,146,2017-03-02T07:00:00Z,13.35,6
245,168,2017-03-02T07:00:00Z,13.8833333333333,3
245,184,2017-03-02T07:00:00Z,9.03333333333333,7
245,189,2017-03-02T07:00:00Z,12.9166666666667,2
245,190,2017-03-02T07:00:00Z,12.525,6
245,191,2017-03-02T07:00:00Z,3.85,48
245,194,2017-03-02T07:00:00Z,23.1666666666667,1
245,196,2017-03-02T07:00:00Z,12.1333333333333,2
245,199,2017-03-02T07:00:00Z,5.50833333333333,54
245,206,2017-03-02T07:00:00Z,12.1916666666667,4
245,225,2017-03-02T07:00:00Z,10.15,1
245,229,2017-03-02T07:00:00Z,9.06666666666667,21
245,230,2017-03-02T07:00:00Z,19.2166666666667,1
245,231,2017-03-02T07:00:00Z,9.525,58
245,233,2017-03-02T07:00:00Z,13.05,6
245,240,2017-03-02T07:00:00Z,13.6083333333333,16
245,241,2017-03-02T07:00:00Z,4,58
245,246,2017-03-02T07:00:00Z,11.9833333333333,7
245,251,2017-03-02T07:00:00Z,15.2416666666667,8
245,253,2017-03-02T07:00:00Z,13.85,4
245,257,2017-03-02T07:00:00Z,16.45,1
245,258,2017-03-02T07:00:00Z,8.01666666666667,8
245,260,2017-03-02T07:00:00Z,10.6583333333333,10
245,266,2017-03-02T07:00:00Z,21.3333333333333,1
245,268,2017-03-02T07:00:00Z,11.7833333333333,27
245,320,2017-03-02T07:00:00Z,3.35,19
245,375,2017-03-02T07:00:00Z,8.65,11
245,391,2017-03-02T07:00:00Z,10.5416666666667,26
245,395,2017-03-02T07:00:00Z,5.53333333333333,7
245,400,2017-03-02T07:00:00Z,12.4,5
245,424,2017-03-02T07:00:00Z,12.0583333333333,6
245,442,2017-03-02T07:00:00Z,11.3916666666667,40
245,459,2017-03-02T07:00:00Z,10.825,6
245,464,2017-03-02T07:00:00Z,11.1666666666667,5
245,465,2017-03-02T07:00:00Z,11.4333333333333,12
245,468,2017-03-02T07:00:00Z,12.1833333333333,27
246,61,2017-03-02T07:00:00Z,17.1833333333333,23
246,146,2017-03-02T07:00:00Z,15.5166666666667,3
246,154,2017-03-02T07:00:00Z,15.9333333333333,2
246,168,2017-03-02T07:00:00Z,16.1166666666667,1
246,184,2017-03-02T07:00:00Z,8.48333333333333,3
246,189,2017-03-02T07:00:00Z,4.49166666666667,8
246,190,2017-03-02T07:00:00Z,7.90833333333333,4
246,191,2017-03-02T07:00:00Z,11.15,7
246,194,2017-03-02T07:00:00Z,17.8333333333333,5
246,196,2017-03-02T07:00:00Z,10.025,12
246,199,2017-03-02T07:00:00Z,6.85,24
246,206,2017-03-02T07:00:00Z,3.45,21
246,225,2017-03-02T07:00:00Z,5.66666666666667,1
246,229,2017-03-02T07:00:00Z,7.99166666666667,8
246,230,2017-03-02T07:00:00Z,13.3,7
246,231,2017-03-02T07:00:00Z,4.53333333333333,30
246,233,2017-03-02T07:00:00Z,15.475,10
246,240,2017-03-02T07:00:00Z,4.425,6
246,241,2017-03-02T07:00:00Z,8.59166666666667,20
246,245,2017-03-02T07:00:00Z,11.1,9
246,251,2017-03-02T07:00:00Z,8.16666666666667,13
246,253,2017-03-02T07:00:00Z,13.4666666666667,3
246,257,2017-03-02T07:00:00Z,13.35,1
246,258,2017-03-02T07:00:00Z,4.925,16
246,260,2017-03-02T07:00:00Z,7.43333333333333,21
246,266,2017-03-02T07:00:00Z,21.1833333333333,9
246,268,2017-03-02T07:00:00Z,6.26666666666667,32
246,318,2017-03-02T07:00:00Z,17.0416666666667,2
246,320,2017-03-02T07:00:00Z,9.90833333333333,2
246,375,2017-03-02T07:00:00Z,13.825,10
246,391,2017-03-02T07:00:00Z,11.75,7
246,395,2017-03-02T07:00:00Z,11.625,4
246,400,2017-03-02T07:00:00Z,13.275,8
246,424,2017-03-02T07:00:00Z,19.9583333333333,6
246,442,2017-03-02T07:00:00Z,15.7333333333333,9
246,459,2017-03-02T07:00:00Z,17.55,2
246,464,2017-03-02T07:00:00Z,16.0833333333333,4
246,465,2017-03-02T07:00:00Z,13.1333333333333,2
246,468,2017-03-02T07:00:00Z,17.8,4
251,61,2017-03-02T07:00:00Z,14.4083333333333,36
251,105,2017-03-02T07:00:00Z,17.4416666666667,2
